"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"24","1552620_at","SPRR4","163778","small proline rich protein 4",-0.489472470378153,6.75926636527651,-3.5109912110885,0.00435399412235741,0.0148963683895656,-2.67496774953189
"25","1552630_a_at","SRCAP","10847","Snf2 related CREBBP activator protein",0.0309487679559219,4.28550820930772,0.190567755367359,0.852080579279856,0.891293242754178,-7.20508614867935
"26","1552633_at","ZNF101","94039","zinc finger protein 101",0.175245722464746,8.22028984640448,0.889612389553051,0.391325261468957,0.498517361618873,-6.81155012062528
"27","1552657_a_at","TXNDC2","84203","thioredoxin domain containing 2",-0.367026303864412,4.13715067634053,-2.45260326748426,0.0306220465202462,0.066033695188531,-4.60311951819162
"28","1552680_a_at","KNL1","57082","kinetochore scaffold 1",0.770874017234927,8.26679157900825,3.10482457335975,0.00920283065296421,0.0261031385468563,-3.42532135004333
"29","1552701_a_at","CARD16","114769","caspase recruitment domain family member 16",0.293042662294299,7.66174378600856,3.68685750832746,0.0031581339851951,0.0118394829786735,-2.35019569381041
"30","1552727_s_at","ADAMTS17","170691","ADAM metallopeptidase with thrombospondin type 1 motif 17",0.320854984703085,5.64890451114843,2.21722600126456,0.0468750804480858,0.0923591003284034,-5.00830111192847
"31","1552736_a_at","NETO1","81832","neuropilin and tolloid like 1",0.0985239702679603,5.55055536089973,0.505516329621848,0.622440107656495,0.707076268175298,-7.08830409359191
"32","1552749_a_at","KLC3","147700","kinesin light chain 3",-0.178525038846989,6.3834210394248,-1.44828750580919,0.173399656065193,0.261104361780648,-6.18343680290663
"33","1552787_at","HELB","92797","DNA helicase B",0.505444494468653,5.09364415303619,2.42047393163959,0.0324679474801262,0.0688954007505118,-4.65927820205416
"34","1552789_at","SEC62","7095","SEC62 homolog, preprotein translocation factor",-0.0865326190249229,4.99479998412435,-0.580371738822269,0.572503571232301,0.66467590430712,-7.04554252320799
"35","1552822_at","TMX3","54495","thioredoxin related transmembrane protein 3",0.537843443330761,4.44134896220713,2.77452336127733,0.0169526091776256,0.0415055147551184,-4.02901723583924
"36","1552863_a_at","CACNG6","59285","calcium voltage-gated channel auxiliary subunit gamma 6",-0.6664802132942,7.16925090586269,-6.02403489728024,6.23885855431777e-05,0.000760417397707427,1.69046955802802
"37","1552889_a_at","EXOC3L2","90332","exocyst complex component 3 like 2",-0.533925950129445,6.73330727209281,-4.3694404865867,0.00093368948854418,0.00484213479876046,-1.10649969973632
"38","1552977_a_at","CNPY3","10695","canopy FGF signaling regulator 3",-0.0315542413550336,9.00697883324701,-0.333065127148164,0.744886879657919,0.807801245380155,-7.16509815665387
"39","1553055_a_at","SLFN5","162394","schlafen family member 5",0.197512679610732,5.91616040497773,0.853510412971338,0.410248632425679,0.517399299979999,-6.84343527305408
"40","1553081_at","WFDC12","128488","WAP four-disulfide core domain 12",-0.313607222716245,5.56566516546021,-2.81868263168473,0.0156246612443522,0.038857585332184,-3.94896235224324
"41","1553096_s_at","BCL2L11","10018","BCL2 like 11",0.0744017958854606,7.1050638501602,0.77215090429479,0.45510536565976,0.561344824033036,-6.91097426053524
"42","1553102_a_at","CCDC69","26112","coiled-coil domain containing 69",0.357437425100835,7.88921727178015,3.32509678267504,0.00612714101711233,0.019299346799219,-3.01874300271689
"43","1553112_s_at","CDK8","1024","cyclin dependent kinase 8",0.400036859614994,7.79848069802382,6.03301040592944,6.15435428890067e-05,0.000751933940479244,1.70462562366754
"44","1553122_s_at","RBAK","57786","RB associated KRAB zinc finger",0.995214349653314,5.47002728916495,3.3914116731674,0.00542292623670172,0.0176778955077319,-2.89610931659381
"45","1553127_a_at","RNF168","165918","ring finger protein 168",-0.0228377557097357,3.75194629382408,-0.113229108201397,0.911739010175461,0.936992880925739,-7.21772969499174
"46","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",0.722128773014384,5.14682440954543,5.19783386428414,0.000229760674566888,0.00181852651939808,0.339077120696325
"47","1553153_at","ATP6V0D2","245972","ATPase H+ transporting V0 subunit d2",-0.848583319753418,5.6100144692389,-8.05062841969922,3.75076990241918e-06,0.000122105709210369,4.60792696327498
"48","1553186_x_at","RASEF","158158","RAS and EF-hand domain containing",-1.0288995058951,10.2075520415065,-8.67644534638368,1.73762890955244e-06,6.9587900615886e-05,5.40356035909662
"49","1553202_at","STOX1","219736","storkhead box 1",0.137327565325139,4.18310287192346,1.19216611429896,0.256456107452052,0.356495184077976,-6.50091628821766
"50","1553217_s_at","ZNF41","7592","zinc finger protein 41",0.0832400486197264,4.50429001621564,0.911425708412849,0.380185918925748,0.486414337449118,-6.79172516848572
"51","1553246_a_at","POMK","84197","protein O-mannose kinase",0.218469875360275,4.68777206162453,1.01255742769187,0.331441988367984,0.437129188004403,-6.69443689954213
"52","1553247_a_at","ZNF709","163051","zinc finger protein 709",0.160509673994008,4.61254749355301,0.938716055613933,0.366562476085979,0.473183487932937,-6.76633646758698
"53","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",0.855372165913883,6.47494042803251,3.70493601909756,0.00305600618323599,0.011580030402901,-2.31686709206608
"54","1553269_at","ZNF718","255403","zinc finger protein 718",-0.0327658719066601,6.135157101725,-0.215384895100305,0.833119041925956,0.876364120399911,-7.19967236111727
"55","1553292_s_at","RSKR","124923","ribosomal protein S6 kinase related",-0.10764001521766,4.97666844301679,-1.04742696569842,0.315736899921921,0.420815741417331,-6.6588935922937
"56","1553311_at","C20orf197","284756","chromosome 20 open reading frame 197",0.66606877040462,5.73717212790236,4.80445427014754,0.000442015542271186,0.00285218724590844,-0.33692663537186
"57","1553328_a_at","SLC18A2","6571","solute carrier family 18 member A2",0.289742295137296,6.36277204544915,2.62017857865472,0.0225295869067508,0.0514641446498255,-4.30659993767436
"58","1553349_at","ARID2","196528","AT-rich interaction domain 2",-0.677841574945392,5.35407777960856,-5.28681099363165,0.000198746232961663,0.0016522082714304,0.48914985318567
"59","1553395_a_at","CD200R1","131450","CD200 receptor 1",0.20573684102796,5.67646501372925,1.78865111965435,0.0991679732037527,0.166898951962273,-5.69791646988049
"60","1553397_at","CCDC13","152206","coiled-coil domain containing 13",-0.287762332778595,5.17932603265711,-1.76089870687844,0.103936311499619,0.17326152224218,-5.73985028325223
"61","1553423_a_at","SLFN13","146857","schlafen family member 13",0.867479790469283,4.18861165462455,4.70951687653518,0.000519270706784917,0.00315571852263156,-0.503006190125096
"62","1553458_at","VSTM4","196740","V-set and transmembrane domain containing 4",-0.223035980077067,4.14249082252408,-1.87592929265043,0.0854317326953853,0.147835570363825,-5.56364162682479
"63","1553528_a_at","TAF5","6877","TATA-box binding protein associated factor 5",0.28952746123558,7.89237186979975,2.67476267692075,0.0203768242137099,0.0477572944646448,-4.2088639735166
"64","1553535_a_at","RANGAP1","5905","Ran GTPase activating protein 1",-0.114870571395432,8.5556462692441,-1.05898979972479,0.310652717956625,0.415796714803483,-6.6468865554815
"65","1553613_s_at","FOXC1","2296","forkhead box C1",-0.0270526008813281,5.01006596154758,-0.13092031538242,0.898028269005545,0.9272458861064,-7.21540345951567
"66","1553666_at","CCDC34","91057","coiled-coil domain containing 34",-0.0730196393666107,5.53404297938545,-0.54222976394855,0.59768018312486,0.686210285335164,-7.06803225089575
"67","1553685_s_at","SP1","6667","Sp1 transcription factor",0.848881740706766,7.25334881246912,6.33308884221303,3.92594978917714e-05,0.000546737544597034,2.17138413052568
"68","1553696_s_at","ZNF569","148266","zinc finger protein 569",0.109631773703927,6.80587698662532,0.746657324035659,0.46978345235714,0.574534004021844,-6.93088244387414
"69","1553697_at","CCSAP","126731","centriole, cilia and spindle associated protein",0.490377654849648,4.72595687025288,2.89142117357248,0.0136585496639365,0.0353260079980644,-3.8165820608668
"70","1553704_x_at","ZNF791","163049","zinc finger protein 791",0.578947297616404,7.16143137268309,4.10646352383028,0.00148426198120648,0.00679635749289282,-1.58136690315105
"71","1553708_at","LINC00525","84847","long intergenic non-protein coding RNA 525",-0.646389820056806,3.85263156165025,-5.68541161429918,0.000105224080328399,0.00107699941042008,1.14810967166869
"72","1553725_s_at","ZNF644","84146","zinc finger protein 644",0.32726349936029,7.64942197398181,1.92966274522495,0.0778612952132295,0.137325444126514,-5.47925627565699
"73","1553726_s_at","TBC1D32","221322","TBC1 domain family member 32",0.444609035544549,4.81557448716745,3.41400105599557,0.00520228637391074,0.0171564910352478,-2.85432965149172
"74","1553749_at","FAM76B","143684","family with sequence similarity 76 member B",0.174946836960473,8.02437605670392,0.713218515842779,0.489478464602056,0.592730581325168,-6.95607087263206
"75","1553789_a_at","C21orf58","54058","chromosome 21 open reading frame 58",0.0493923078341112,5.53768462244579,0.453837198763675,0.658121707093236,0.735245037921558,-7.11452754037701
"76","1553801_a_at","DTD2","112487","D-aminoacyl-tRNA deacylase 2",0.13585333056917,6.08229177120513,1.35729623165156,0.199902467843133,0.292379087749695,-6.30142767859878
"77","1553845_x_at","C10orf67","256815","chromosome 10 open reading frame 67",-0.547475657343767,4.5111658905151,-3.64969326749786,0.00337921045743675,0.0124183293394143,-2.4187493993185
"78","1553849_at","CCDC26","137196","CCDC26 long non-coding RNA",-0.215783682298475,3.67184761786608,-1.50952718465839,0.157282193456364,0.240425915837872,-6.10102394823327
"79","1553856_s_at","P2RY10","27334","P2Y receptor family member 10",-0.0949995151350675,5.59531342134656,-0.743695234634912,0.471507903895758,0.576161886441982,-6.93315618514737
"80","1553906_s_at","FGD2","221472","FYVE, RhoGEF and PH domain containing 2",-0.0685893173623597,7.6882043567946,-0.759275396701872,0.462481796858822,0.567944304441376,-6.92110462982015
"81","1553918_at","LINC00479","150135","long intergenic non-protein coding RNA 479",-0.205504951645772,5.19895258948885,-1.18943898633771,0.257486863745903,0.357435684858824,-6.50404341982726
"82","1553992_s_at","NBR2","10230","neighbor of BRCA1 lncRNA 2",0.0565486083549418,5.63110443748507,0.453774948888905,0.658165246986063,0.735245037921558,-7.11455748571911
"83","1554019_s_at","CEP57L1","285753","centrosomal protein 57 like 1",0.264083297798416,5.69146444105764,1.59410626721614,0.137143669266012,0.217438434104956,-5.9834538763393
"84","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",0.175521628016204,4.4748833935534,1.51473999481934,0.15597130909003,0.239221558085136,-6.09390147329557
"85","1554059_at","SETMAR","6419","SET domain and mariner transposase fusion gene",-0.373447770857786,5.17833350553888,-3.31906411115626,0.00619563829657794,0.0194181309593368,-3.02989653885019
"86","1554101_a_at","TMTC4","84899","transmembrane and tetratricopeptide repeat containing 4",0.846663207787565,6.81373341576053,5.2268239946023,0.000219131037845788,0.0017551352650315,0.388090544320002
"87","1554105_at","TMEM185A","84548","transmembrane protein 185A",-0.218982467248011,7.03943160321656,-2.31306445706412,0.0394501019932372,0.0803528209421952,-4.84514864278507
"88","1554116_s_at","PARP11","57097","poly(ADP-ribose) polymerase family member 11",-0.123292287424592,4.65027288210453,-0.599476507433415,0.560109840848651,0.654694059977367,-7.03373510101734
"89","1554143_a_at","SUGT1P3","283507","SUGT1 pseudogene 3",-0.0725118436396226,4.24006763435239,-0.633702603290755,0.538279482912593,0.636549864255201,-7.01168467169038
"90","1554158_at","ZMYND11","10771","zinc finger MYND-type containing 11",0.204014530878417,4.20140937027846,1.82774742992829,0.0927848935364158,0.158108223265013,-5.63820878122781
"91","1554171_at","ZMYM3","9203","zinc finger MYM-type containing 3",-0.245156324990782,6.46620132112647,-2.60874227194736,0.0230081045327075,0.0522732532517073,-4.32701154495038
"92","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",0.259395503940774,4.21398865220711,2.80166786409026,0.0161236664176772,0.0398043154322892,-3.97983761506276
"93","1554193_s_at","MANEA","79694","mannosidase endo-alpha",0.0907485277375484,6.97581379800985,0.75402505748645,0.465511270326055,0.570646285301314,-6.92519122687269
"94","1554208_at","MEI1","150365","meiotic double-stranded break formation protein 1",-0.335864818518848,5.28064185250819,-2.67969840267164,0.0201924297351578,0.0475016319084411,-4.20000169526434
"95","1554240_a_at","ITGAL","3683","integrin subunit alpha L",0.495090070656742,7.34883884877187,4.28246157664233,0.00108740330076452,0.00538201023670338,-1.26283866934242
"96","1554251_at","HP1BP3","50809","heterochromatin protein 1 binding protein 3",-0.0908404299957848,8.96793693780805,-0.954428765855621,0.358876387064548,0.465240718947634,-6.75142611151118
"97","1554273_a_at","ERAP2","64167","endoplasmic reticulum aminopeptidase 2",0.313135151441362,7.88337820969543,2.10234540579171,0.0575235260778072,0.108835287809754,-5.20005726871405
"98","1554277_s_at","FANCM","57697","FA complementation group M",0.641558286916449,5.36192236889275,2.44875034078957,0.0308379291816238,0.0664424383648479,-4.6098667947662
"99","1554300_a_at","SVOPL","136306","SVOP like",-0.136858862869625,6.54203152973268,-1.0720294698472,0.304992705664597,0.409306700208392,-6.6332153810922
"100","1554327_a_at","CANT1","124583","calcium activated nucleotidase 1",-0.070404933431889,7.28342843038283,-0.536496918355417,0.601513053119002,0.689403138574388,-7.07128697597469
"101","1554328_at","STXBP4","252983","syntaxin binding protein 4",0.0114950991050233,4.36013762536334,0.0559563909558482,0.95630622199333,0.969369464881145,-7.22295135369563
"102","1554345_a_at","GIN1","54826","gypsy retrotransposon integrase 1",0.793126827876608,6.75729051342365,5.81234597109451,8.63382633999538e-05,0.000932896953139544,1.35330601642351
"103","1554352_s_at","DENND4A","10260","DENN domain containing 4A",0.359590568346773,6.76615409785392,3.85259892797103,0.00233891030389661,0.00945684406527429,-2.04521738702744
"104","1554393_a_at","AZIN2","113451","antizyme inhibitor 2",-0.566800838532097,5.06331481139226,-5.36820592624531,0.000174225558578696,0.00149672844863531,0.625492379520173
"105","1554396_at","UEVLD","55293","UEV and lactate/malate dehyrogenase domains",-0.72404268219128,5.38504461037433,-5.85022079796639,8.14252082709961e-05,0.000899169008947113,1.41409400172433
"106","1554410_a_at","RCC1L","81554","RCC1 like",0.0600135591852009,5.97988903430654,0.553067656193462,0.590468629535771,0.680562975019986,-7.06178935665005
"107","1554411_at","CTNNB1","1499","catenin beta 1",0.0835881636585718,5.75444925780194,0.414022082820379,0.686231622047082,0.758703936207181,-7.13286804832335
"108","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",0.447879503632596,6.81341176026112,4.21771146606082,0.00121876443084229,0.00582927518296701,-1.37969936480206
"109","1554444_s_at","SLC35F6","54978","solute carrier family 35 member F6",-0.0464373373298024,5.63725437963969,-0.248456565900961,0.808022271065237,0.856751498170874,-7.19143790451408
"110","1554445_at","ZNF85","7639","zinc finger protein 85",0.442501849419898,6.41281797401039,3.73042217010911,0.0029177533755844,0.0112475046090137,-2.26990547224068
"111","1554447_at","JPX","554203","JPX transcript, XIST activator",0.735161394385361,6.74283965798183,4.05947677374974,0.00161377312385548,0.00723188204527067,-1.66685874852015
"112","1554464_a_at","CRTAP","10491","cartilage associated protein",0.419220979847484,6.96919722424133,2.90045446772104,0.0134322211023982,0.0349196227113351,-3.80010113045218
"113","1554470_s_at","ZBTB44","29068","zinc finger and BTB domain containing 44",0.35757190378594,8.02191458365612,2.37506222749293,0.0352611829217528,0.073432905085912,-4.73822603696887
"114","1554493_s_at","THADA","63892","THADA armadillo repeat containing",0.658547430161947,6.57870419293546,4.99838997385313,0.000319290050017646,0.00229180311861884,-0.00115240625857371
"115","1554501_at","TSC22D4","81628","TSC22 domain family member 4",0.202531085329743,4.76742594393751,1.34071313879418,0.205076900974227,0.298304422691251,-6.32233405667233
"116","1554513_s_at","CEP89","84902","centrosomal protein 89",0.454124584992014,4.55888473604483,4.03396425903305,0.00168893761654096,0.00747456855690037,-1.71335219110283
"117","1554519_at","CD80","941","CD80 molecule",-0.0437905646939134,4.26413198240261,-0.470150236308157,0.646757338469779,0.726198827307188,-7.1065435797415
"118","1554574_a_at","CYB5R3","1727","cytochrome b5 reductase 3",0.290045618754336,8.27965223204344,2.38061920628693,0.0349073360789591,0.0728925611047913,-4.72859302833409
"119","1554575_a_at","BPNT1","10380","3'(2'), 5'-bisphosphate nucleotidase 1",0.211597517609364,6.42340873842236,0.989876626761537,0.341959428689942,0.447491513788757,-6.71701283879821
"120","1554579_a_at","MYO18B","84700","myosin XVIIIB",0.0243866676721236,7.18289855495294,0.187841874962012,0.854169429348386,0.892737974418384,-7.20564070590317
"121","1554583_a_at","ETFBKMT","254013","electron transfer flavoprotein subunit beta lysine methyltransferase",-0.595882106903563,5.49222366251684,-4.25187244021107,0.00114752517931428,0.00556770389886525,-1.31799653098725
"122","1554588_a_at","TTC30B","150737","tetratricopeptide repeat domain 30B",0.547159055697162,4.8349795536351,3.53549101569151,0.00416295247802916,0.0144770904232496,-2.62967800250711
"123","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",-0.380274195392555,4.60422288248339,-2.07233679399105,0.0606585278563306,0.113448084345087,-5.24939625785395
"124","1554595_at","SYMPK","8189","symplekin",-0.0554544748754191,6.49459781239023,-0.431823903090014,0.673599358952234,0.74808161655874,-7.12486929766853
"125","1554597_at","LIG3","3980","DNA ligase 3",0.0650592500467386,7.18163763826509,0.559514831427927,0.586200235838641,0.677035108730094,-7.05801997850739
"126","1554609_at","LOC100287896","100287896","uncharacterized LOC100287896",-0.271920357247072,4.70372845747343,-1.76935029468327,0.102462824694123,0.171144140034495,-5.72712017727778
"127","1554614_a_at","PTBP2","58155","polypyrimidine tract binding protein 2",0.150333732791498,6.90845231208569,1.72699216888749,0.110040417819368,0.181340283578226,-5.79056103362264
"128","1554628_at","ZNF57","126295","zinc finger protein 57",0.13284544199988,7.09812746072071,1.50862577373609,0.157509828338128,0.240571605115375,-6.10225389970102
"129","1554660_a_at","CNST","163882","consortin, connexin sorting protein",0.166744025705727,6.55926167635237,1.04275084115161,0.317810443527769,0.422778331831287,-6.6637182932276
"130","1554671_a_at","SRRM2","23524","serine/arginine repetitive matrix 2",0.568306916841786,6.21057663970242,2.34228791834658,0.0374193322177928,0.0768802729523545,-4.79487724571272
"131","1554691_a_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",-0.00414265883420573,7.36563375362592,-0.0481070274826868,0.962429888006296,0.974206863566654,-7.22339172897546
"132","1554704_at","ATP8B3","148229","ATPase phospholipid transporting 8B3",0.218329691112444,6.49042502557699,1.74899535637983,0.106043821303791,0.175960908352163,-5.75771912742475
"133","1554726_at","ZNF655","79027","zinc finger protein 655",0.541891399194518,8.07448734254556,3.651318273194,0.00336922010607321,0.0124004993838406,-2.41575084092737
"134","1554757_a_at","INPP5A","3632","inositol polyphosphate-5-phosphatase A",0.486307712147053,4.7580104665314,4.52177767250003,0.00071657436079566,0.00399981662010498,-0.834570696925397
"135","1554758_a_at","CD99L2","83692","CD99 molecule like 2",0.350460564570475,4.19515045223723,3.04930138876343,0.0101984108985841,0.0281670396246609,-3.52745429005387
"136","1554761_a_at","DNAAF5","54919","dynein axonemal assembly factor 5",0.186422129216036,5.6415124449078,1.31339270728406,0.213841071830488,0.308942805775552,-6.35636305391696
"137","1554769_at","ZNF785","146540","zinc finger protein 785",0.275742061967674,4.14044128656246,1.97377720078205,0.0721121659805907,0.129355844130132,-5.40905457217227
"138","1554834_a_at","RASSF5","83593","Ras association domain family member 5",-0.0362163521888377,9.1791177517713,-0.362629297303761,0.723248445707237,0.79026132870484,-7.1541196118312
"139","1554866_at","TMEM135","65084","transmembrane protein 135",-0.419102618523108,3.42469313736074,-2.44384465926443,0.0311149310532374,0.0667542270810528,-4.61845268373424
"140","1555041_a_at","NAGA","4668","alpha-N-acetylgalactosaminidase",0.145441503439278,7.09785243346821,1.26973771226472,0.228476038252781,0.325951396387767,-6.40964756477482
"141","1555060_a_at","IKZF2","22807","IKAROS family zinc finger 2",0.413675952999401,6.65776948855093,2.03565080385015,0.0647080339158029,0.119166693116475,-5.3092626241758
"142","1555062_s_at","GTPBP3","84705","GTP binding protein 3, mitochondrial",0.512024153393114,5.3291915656149,3.07802619789095,0.00967054559608431,0.027139918285785,-3.47464013810712
"143","1555120_at","CD96","10225","CD96 molecule",0.442643149911657,7.68062566082277,4.00361590101036,0.00178308411610536,0.00776310823974777,-1.76872335853958
"144","1555125_at","PAXBP1","94104","PAX3 and PAX7 binding protein 1",0.537031764512168,7.42249817246795,3.660871558884,0.00331109607350333,0.012273353811994,-2.39812442246091
"145","1555181_a_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",-0.47130543034392,6.72306444254105,-5.12035902530311,0.000260917752311855,0.00198281773820123,0.207538494295785
"146","1555225_at","C1orf43","25912","chromosome 1 open reading frame 43",0.701819766909426,5.4799658523735,4.74320949350745,0.000490350524016721,0.00305093556620022,-0.44394036350361
"147","1555255_a_at","PPIP5K1","9677","diphosphoinositol pentakisphosphate kinase 1",0.194404019609365,5.31540717988701,0.757164587296183,0.463698248658594,0.569161119613541,-6.92275066982205
"148","1555292_at","STRIP2","57464","striatin interacting protein 2",-0.190511472424656,5.8943568431842,-0.997129407421465,0.338570225928245,0.444439479717462,-6.70984054259865
"149","1555348_at","TFAP2E","339488","transcription factor AP-2 epsilon",-0.146849859735502,5.33111224110209,-1.00050433412897,0.337001464264255,0.442840986634747,-6.70648798724224
"150","1555349_a_at","ITGB2","3689","integrin subunit beta 2",0.766033502276257,8.46947213377099,6.41926178891613,3.45832097577616e-05,0.000500019703259785,2.30308948083452
"151","1555383_a_at","POF1B","79983","POF1B actin binding protein",1.11488266808285,4.40411731434716,6.63622989782626,2.52408457210662e-05,0.000406917915362619,2.63012642873926
"152","1555439_at","GTF3C3","9330","general transcription factor IIIC subunit 3",0.223929638672946,5.30065182302776,1.63605746187214,0.128014468753749,0.205982464710273,-5.92360153356967
"153","1555461_at","TXNL4A","10907","thioredoxin like 4A",0.40894965098907,7.06188357336977,3.11597820311844,0.00901492588922909,0.0256711715784707,-3.40478233286892
"154","1555487_a_at","ACTR3B","57180","actin related protein 3B",0.549213796493418,6.12818850621798,5.76022428427427,9.36184655241237e-05,0.000988281960323699,1.26932232276389
"155","1555499_a_at","IFNLR1","163702","interferon lambda receptor 1",-0.341762767742784,6.01604767218248,-2.34917482058856,0.0369555629008463,0.0760823216636763,-4.78299651314739
"156","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",0.184920414879513,4.84643843989458,1.06423900298793,0.308364884168968,0.413172917025123,-6.64139973044899
"157","1555594_a_at","MBNL1","4154","muscleblind like splicing regulator 1",0.37684742799496,8.67751288596608,2.43680089952693,0.0315168740185999,0.0675017598887332,-4.63077079302482
"158","1555609_a_at","ZMAT3","64393","zinc finger matrin-type 3",-0.0124048314659442,5.27967680656314,-0.0901863865079078,0.929641145048562,0.951901221167825,-7.22025505641811
"159","1555639_a_at","RBM14","10432","RNA binding motif protein 14",1.04396593698729,6.25826962384032,5.48560731570814,0.000144324779819383,0.00131931673726197,0.820546606929342
"160","1555650_at","KLHL17","339451","kelch like family member 17",-0.0615425938292038,4.29270349750438,-0.550206777070321,0.592367862487749,0.681817571649905,-7.06344869908169
"161","1555679_a_at","RTN4IP1","84816","reticulon 4 interacting protein 1",0.364687437634422,6.63012358030841,3.18257124152256,0.00797065333160648,0.0233849102083101,-3.28202212837485
"162","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",0.133107907912969,8.41207104837589,1.53556628863715,0.150827112223849,0.233744965688434,-6.06528117155681
"163","1555772_a_at","CDC25A","993","cell division cycle 25A",0.0867200475533965,8.02511731708644,0.361167695050551,0.72431254112473,0.790928604742563,-7.15468383624263
"164","1555786_s_at","LINC00520","645687","long intergenic non-protein coding RNA 520",-0.0723421014622891,5.97339279682256,-0.458816404951363,0.654643321019375,0.732933258900325,-7.11211944585502
"165","1555830_s_at","ESYT2","57488","extended synaptotagmin 2",0.401474525677472,8.44649827949117,3.93738040208909,0.00200786055910966,0.00850685506403639,-1.88980450559676
