"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"76","1553801_a_at","DTD2","112487","D-aminoacyl-tRNA deacylase 2",-0.0922696148121336,6.08229177120513,-0.921855945347508,0.37493804282368,0.575003787107724,-6.41018898330726
"77","1553845_x_at","C10orf67","256815","chromosome 10 open reading frame 67",0.0364643606576278,4.5111658905151,0.243086116817415,0.81208335126325,0.899918879875862,-6.8184606316931
"78","1553849_at","CCDC26","137196","CCDC26 long non-coding RNA",0.00354186498435682,3.67184761786608,0.0247773206079637,0.980643728654516,0.990854676570021,-6.84973116125579
"79","1553856_s_at","P2RY10","27334","P2Y receptor family member 10",-0.0552495815840812,5.59531342134656,-0.432516423702111,0.673110007448375,0.814316254515584,-6.75056024856124
"80","1553906_s_at","FGD2","221472","FYVE, RhoGEF and PH domain containing 2",0.0530987944610519,7.6882043567946,0.587797193195732,0.567669030814794,0.737312208363307,-6.66750277517459
"81","1553918_at","LINC00479","150135","long intergenic non-protein coding RNA 479",-0.299157630096071,5.19895258948885,-1.73148990059375,0.109212692910358,0.263174426182266,-5.41869429918989
"82","1553992_s_at","NBR2","10230","neighbor of BRCA1 lncRNA 2",-0.362781781994551,5.63110443748507,-2.911146522813,0.0131691521283598,0.0641424147101387,-3.43249301320268
"83","1554019_s_at","CEP57L1","285753","centrosomal protein 57 like 1",-0.279244148579547,5.69146444105764,-1.68562287371118,0.117919599782955,0.276883341323774,-5.48596783922173
"84","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",0.753890894461549,4.4748833935534,6.50602835945443,3.04681316058653e-05,0.00150727639297251,2.67989405430119
"85","1554059_at","SETMAR","6419","SET domain and mariner transposase fusion gene",0.0584102099745971,5.17833350553888,0.519128099778144,0.613201444830612,0.772587887794075,-6.70721417556699
"86","1554101_a_at","TMTC4","84899","transmembrane and tetratricopeptide repeat containing 4",0.206675640713589,6.81373341576053,1.2758995407447,0.226362633526201,0.417938473755292,-6.03274169229894
"87","1554105_at","TMEM185A","84548","transmembrane protein 185A",-0.023002097000802,7.03943160321656,-0.242966177517025,0.812174113942662,0.899918879875862,-6.81849172873607
"88","1554116_s_at","PARP11","57097","poly(ADP-ribose) polymerase family member 11",-0.442676116074955,4.65027288210453,-2.15239685735502,0.0526306259942463,0.160101304789064,-4.75699519561538
"89","1554143_a_at","SUGT1P3","283507","SUGT1 pseudogene 3",-0.326839794364407,4.24006763435239,-2.85635033053502,0.0145737671616138,0.0682815497655554,-3.53141219899506
"90","1554158_at","ZMYND11","10771","zinc finger MYND-type containing 11",0.204105587640658,4.20140937027846,1.82856319909163,0.0926557585588544,0.236478668363792,-5.27286347214006
"91","1554171_at","ZMYM3","9203","zinc finger MYM-type containing 3",-0.152534908447347,6.46620132112647,-1.6231450019867,0.13076600066517,0.295557356643617,-5.57581759631222
"92","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.17678463883085,4.21398865220711,-1.9094079656457,0.0806396642372408,0.215751720965597,-5.14806698646045
"93","1554193_s_at","MANEA","79694","mannosidase endo-alpha",-0.180124193830022,6.97581379800985,-1.49664307502794,0.160562706963824,0.337647498213411,-5.75100831398257
"94","1554208_at","MEI1","150365","meiotic double-stranded break formation protein 1",0.201683048607638,5.28064185250819,1.60912877265085,0.133811225522054,0.299163245008544,-5.59568156429214
"95","1554240_a_at","ITGAL","3683","integrin subunit alpha L",0.143340322333641,7.34883884877187,1.23987423533473,0.238944260512381,0.433242090745769,-6.07555768375172
"96","1554251_at","HP1BP3","50809","heterochromatin protein 1 binding protein 3",-0.478290201037533,8.96793693780805,-5.0252285939011,0.000305361679138219,0.00636251831179322,0.3414695274202
"97","1554273_a_at","ERAP2","64167","endoplasmic reticulum aminopeptidase 2",0.0665695048700821,7.88337820969543,0.446938301513727,0.662955000891579,0.807878769452683,-6.74387067871758
"98","1554277_s_at","FANCM","57697","FA complementation group M",-0.80096100367944,5.36192236889275,-3.05717122000891,0.0100509803663467,0.0539694336648319,-3.16760691275307
"99","1554300_a_at","SVOPL","136306","SVOP like",0.754502422413661,6.54203152973268,5.91009464011894,7.42528487533836e-05,0.00265730407666364,1.77710026096287
"100","1554327_a_at","CANT1","124583","calcium activated nucleotidase 1",0.303288288140315,7.28342843038283,2.31110554373268,0.0395899397032619,0.133715418837122,-4.49066109970552
"101","1554328_at","STXBP4","252983","syntaxin binding protein 4",0.076577387969909,4.36013762536334,0.372767056679778,0.715884567432018,0.845984432614042,-6.77600230194573
"102","1554345_a_at","GIN1","54826","gypsy retrotransposon integrase 1",-0.27380260551064,6.75729051342365,-2.00653340056042,0.0680997953152805,0.192335770669804,-4.99445573619652
"103","1554352_s_at","DENND4A","10260","DENN domain containing 4A",-0.0550384712423915,6.76615409785392,-0.589673851237162,0.566450687109102,0.736511167066962,-6.66635207293897
"104","1554393_a_at","AZIN2","113451","antizyme inhibitor 2",-0.200209314091754,5.06331481139226,-1.8961948418783,0.0825007957643235,0.218727668782547,-5.1686608099446
"105","1554396_at","UEVLD","55293","UEV and lactate/malate dehyrogenase domains",0.000364120300221593,5.38504461037433,0.00294206986095244,0.997701376535819,0.998640621904554,-6.85005563645324
"106","1554410_a_at","RCC1L","81554","RCC1 like",0.216248363508059,5.97988903430654,1.99288256162228,0.0697460976107371,0.195630243770861,-5.01627536516974
"107","1554411_at","CTNNB1","1499","catenin beta 1",0.325496044312758,5.75444925780194,1.61222049053045,0.133134228357228,0.298533299771447,-5.59130935613545
"108","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",-0.0421987735738796,6.81341176026112,-0.397388694308856,0.698125099516155,0.834179316163514,-6.7659631583189
"109","1554444_s_at","SLC35F6","54978","solute carrier family 35 member F6",0.19789300705978,5.63725437963969,1.05879922874761,0.310736014725081,0.511240277242504,-6.27602761273821
"110","1554445_at","ZNF85","7639","zinc finger protein 85",-0.231588582111034,6.41281797401039,-1.95236061088491,0.0748525056179832,0.204607661618821,-5.08060982814931
"111","1554447_at","JPX","554203","JPX transcript, XIST activator",-0.735713599910663,6.74283965798183,-4.06252598923007,0.00160502394361948,0.0170147620049863,-1.33803346039113
"112","1554464_a_at","CRTAP","10491","cartilage associated protein",0.329857444360611,6.96919722424133,2.28217704790167,0.0417110193009486,0.138687598734762,-4.53976059466734
"113","1554470_s_at","ZBTB44","29068","zinc finger and BTB domain containing 44",-0.069774279945289,8.02191458365612,-0.463454356994951,0.651410933242529,0.798401644192811,-6.73594941688543
"114","1554493_s_at","THADA","63892","THADA armadillo repeat containing",0.0205619373662422,6.57870419293546,0.156065572299245,0.878600790443826,0.936110555021019,-6.83701612498924
"115","1554501_at","TSC22D4","81628","TSC22 domain family member 4",0.183815574283121,4.76742594393751,1.2168203965092,0.247284179888354,0.442952066637072,-6.1024625420381
"116","1554513_s_at","CEP89","84902","centrosomal protein 89",-0.305593864700792,4.55888473604483,-2.71457386083701,0.0189354804715043,0.0811107253473775,-3.78574230729787
"117","1554519_at","CD80","941","CD80 molecule",-0.00658069541844419,4.26413198240261,-0.070652560150328,0.94484918815904,0.97042723457165,-6.84738471644882
"118","1554574_a_at","CYB5R3","1727","cytochrome b5 reductase 3",0.497020214422419,8.27965223204344,4.07941300216303,0.00155745010387931,0.0167567019705223,-1.3077139280674
"119","1554575_a_at","BPNT1","10380","3'(2'), 5'-bisphosphate nucleotidase 1",-0.0033187277375113,6.42340873842236,-0.0155253759829659,0.987870615988224,0.994572052728767,-6.84993105650984
"120","1554579_a_at","MYO18B","84700","myosin XVIIIB",0.0122633942437398,7.18289855495294,0.0944605880193973,0.926317120059939,0.959006193644328,-6.84527851803241
"121","1554583_a_at","ETFBKMT","254013","electron transfer flavoprotein subunit beta lysine methyltransferase",-0.118263078732327,5.49222366251684,-0.843857399527306,0.415411067064303,0.612018757490941,-6.47942147538633
"122","1554588_a_at","TTC30B","150737","tetratricopeptide repeat domain 30B",-0.500410382487259,4.8349795536351,-3.23342251767767,0.00725603795695786,0.0440601293992892,-2.84621068761322
"123","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",-0.0544206929245812,4.60422288248339,-0.296570226611558,0.771913357832027,0.876282295527651,-6.80308313756561
"124","1554595_at","SYMPK","8189","symplekin",-0.104445019082811,6.49459781239023,-0.813313188881036,0.432030272458746,0.6269843988573,-6.50505890157052
"125","1554597_at","LIG3","3980","DNA ligase 3",0.0320980249049665,7.18163763826509,0.276045619661612,0.787254282771247,0.885853992719703,-6.80934015733044
"126","1554609_at","LOC100287896","100287896","uncharacterized LOC100287896",-0.44446974617166,4.70372845747343,-2.89210666067221,0.0136412425771902,0.065493539528546,-3.46689831920725
"127","1554614_a_at","PTBP2","58155","polypyrimidine tract binding protein 2",-0.245422010827301,6.90845231208569,-2.81933989731505,0.0156056951969751,0.0715225594586164,-3.59804341006154
"128","1554628_at","ZNF57","126295","zinc finger protein 57",0.00222707734831395,7.09812746072071,0.0252912424934631,0.980242339988383,0.990845922993065,-6.84971736725549
"129","1554660_a_at","CNST","163882","consortin, connexin sorting protein",-0.364500330582629,6.55926167635237,-2.27944014609468,0.041917220984259,0.139068606678331,-4.54439374405008
"130","1554671_a_at","SRRM2","23524","serine/arginine repetitive matrix 2",-0.675292416201143,6.21057663970242,-2.78323071731916,0.016682210596776,0.0746259450610677,-3.66289731933511
"131","1554691_a_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",0.354292104714171,7.36563375362592,4.11425142656031,0.00146385791718366,0.016306019978165,-1.24524238047235
"132","1554704_at","ATP8B3","148229","ATPase phospholipid transporting 8B3",-0.374813418085122,6.49042502557699,-3.0025551009556,0.0111198922428697,0.0577273418287247,-3.26686894752037
"133","1554726_at","ZNF655","79027","zinc finger protein 655",-0.324155629166647,8.07448734254556,-2.18419294695248,0.0497289707416997,0.154647025443254,-4.70425648129454
"134","1554757_a_at","INPP5A","3632","inositol polyphosphate-5-phosphatase A",-0.123668257288521,4.7580104665314,-1.1498899783747,0.27280178465457,0.472994601950811,-6.17832955442448
"135","1554758_a_at","CD99L2","83692","CD99 molecule like 2",0.0591521045245815,4.19515045223723,0.514673012343488,0.616217697772417,0.77503352516441,-6.70962842271888
"136","1554761_a_at","DNAAF5","54919","dynein axonemal assembly factor 5",0.270031172672623,5.6415124449078,1.90244030802046,0.081616245371923,0.217212855562618,-5.15893607908108
"137","1554769_at","ZNF785","146540","zinc finger protein 785",-0.313084489931208,4.14044128656246,-2.24107640210922,0.0449118742642947,0.145086630945986,-4.6091105825001
"138","1554834_a_at","RASSF5","83593","Ras association domain family member 5",0.313241236082279,9.1791177517713,3.13644092963311,0.00868016274635002,0.049395612690385,-3.02322385146164
"139","1554866_at","TMEM135","65084","transmembrane protein 135",-0.033819027534578,3.42469313736074,-0.197203372560981,0.84700061950883,0.919527780990008,-6.82924594596403
"140","1555041_a_at","NAGA","4668","alpha-N-acetylgalactosaminidase",-0.260471799247214,7.09785243346821,-2.27397860077618,0.0423316121021102,0.140069058798196,-4.55363293331705
"141","1555060_a_at","IKZF2","22807","IKAROS family zinc finger 2",-0.0865992766047663,6.65776948855093,-0.426144874400252,0.677618171471347,0.817613891258827,-6.7534480009096
"142","1555062_s_at","GTPBP3","84705","GTP binding protein 3, mitochondrial",0.464410352192372,5.3291915656149,2.79179648293348,0.0164203728259448,0.0740442940230294,-3.64752725712997
"143","1555120_at","CD96","10225","CD96 molecule",-0.248432277742703,7.68062566082277,-2.24701865982432,0.0444350519412829,0.144285245878837,-4.59911457367343
"144","1555125_at","PAXBP1","94104","PAX3 and PAX7 binding protein 1",-0.49481822889842,7.42249817246795,-3.37310770180808,0.00560866656504072,0.0373368489276985,-2.59087608278154
"145","1555181_a_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",-0.0779500940702071,6.72306444254105,-0.846865836882799,0.413797517214621,0.611013059275186,-6.47685096741713
"146","1555225_at","C1orf43","25912","chromosome 1 open reading frame 43",0.350754077401755,5.4799658523735,2.37055174029198,0.0355509285821035,0.12435593848765,-4.38905859980227
"147","1555255_a_at","PPIP5K1","9677","diphosphoinositol pentakisphosphate kinase 1",0.147747636087148,5.31540717988701,0.575447349940098,0.575721877466353,0.742231117448957,-6.67498891245888
"148","1555292_at","STRIP2","57464","striatin interacting protein 2",-0.278118689728798,5.8943568431842,-1.45566206986189,0.171387514302539,0.352382286086316,-5.8057099233749
"149","1555348_at","TFAP2E","339488","transcription factor AP-2 epsilon",0.0734479125228953,5.33111224110209,0.500408750435574,0.625924293538946,0.780819279406062,-6.71722440375136
"150","1555349_a_at","ITGB2","3689","integrin subunit beta 2",0.453784003532475,8.46947213377099,3.80265132744401,0.00255977850242766,0.0224637257795651,-1.80741434125247
"151","1555383_a_at","POF1B","79983","POF1B actin binding protein",-0.098633096421032,4.40411731434716,-0.587103846999435,0.568119516090214,0.737409612357551,-6.66792703636109
"152","1555439_at","GTF3C3","9330","general transcription factor IIIC subunit 3",-0.275132604509707,5.30065182302776,-2.01015262329724,0.0676693988597152,0.19150857355363,-4.98865856234677
"153","1555461_at","TXNL4A","10907","thioredoxin like 4A",0.0799742288017002,7.06188357336977,0.60936096449674,0.553755663183713,0.725591035166195,-6.6540726400533
"154","1555487_a_at","ACTR3B","57180","actin related protein 3B",0.237505452218994,6.12818850621798,2.49098744833841,0.0285497814241952,0.10718913472209,-4.18056242716365
"155","1555499_a_at","IFNLR1","163702","interferon lambda receptor 1",0.237983536625601,6.01604767218248,1.63582749416471,0.128063025104899,0.292367078147833,-5.55775006638482
"156","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",-0.0918754847068133,4.84643843989458,-0.5287543525528,0.606709405973512,0.768666797577541,-6.70192980901706
"157","1555594_a_at","MBNL1","4154","muscleblind like splicing regulator 1",-0.250066900356215,8.67751288596608,-1.61700253859258,0.132092993470877,0.297032640398417,-5.58453622809643
"158","1555609_a_at","ZMAT3","64393","zinc finger matrin-type 3",0.0342914505840719,5.27967680656314,0.249307862406862,0.80737906235901,0.897589271225478,-6.81682666879516
"159","1555639_a_at","RBM14","10432","RNA binding motif protein 14",0.265649405121276,6.25826962384032,1.39587726813402,0.188280308760794,0.372719669677115,-5.88360520930465
"160","1555650_at","KLHL17","339451","kelch like family member 17",0.43578007011805,4.29270349750438,3.89598703877433,0.00216299415179379,0.0203628143469244,-1.63827564827907
"161","1555679_a_at","RTN4IP1","84816","reticulon 4 interacting protein 1",-0.139181592068756,6.63012358030841,-1.21461637159925,0.248093432594204,0.443628271644897,-6.10501426656408
"162","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",0.381684302195064,8.41207104837589,4.40320606448078,0.000880271301710139,0.0126188891716743,-0.731591717548895
"163","1555772_a_at","CDC25A","993","cell division cycle 25A",-0.342094029444713,8.02511731708644,-1.42473759633292,0.179959084861359,0.362050958652687,-5.84628951059651
"164","1555786_s_at","LINC00520","645687","long intergenic non-protein coding RNA 520",0.171675953862925,5.97339279682256,1.08882300038027,0.297817682330008,0.498596079225731,-6.24455079732439
